Channel,Message ID,Sender User ID,Sender Username,Message DateTime (UTC),Text,Message Type,Is Forward,Origin Username,Geo-location,Hashtags,URLs Shared,Reactions,Message URL,Views,Forwards,Replies
unity_of_fields,667,unity_of_fields,unity_of_fields,2024-10-07 16:47:27,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/667,2026.0,6.0,No Replies
unity_of_fields,666,unity_of_fields,unity_of_fields,2024-10-07 16:47:27,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/666,2071.0,6.0,No Replies
unity_of_fields,665,unity_of_fields,unity_of_fields,2024-10-07 16:47:27,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/665,2044.0,7.0,No Replies
unity_of_fields,664,unity_of_fields,unity_of_fields,2024-10-07 16:47:27,"Anonymous submission:

**Autonomous CT Actionists Call to Bring the War Home**

Beneath the fresh, progressive veneer of Connecticut lies genocidal rot. CT harbors and protects kkkiller cops who murder Black and Brown people just as it houses weapons manufacturers powering the mass slaughter of Palestinians, Lebanese, Sudanese, Yemenis, Syrians, and countless others. Pratt & Whitney, Sikorsky, Colt, and other war contractors are responsible for CT’s contribution to genocide worldwide. Politicians obediently rubber stamp contracts for these death merchants to kill for profits.

It is time to escalate—deface and destroy the facade of genocide. Attack the arms of the state: police infrastructure, cop cities, weapons manufacturers, and political offices with the tools you have. It’s our duty to fight within the imperial core, the headquarters of global genocide and exploitation.

Chris Murphy, Richard Blumenthal, Rosa DeLauro, John Larson, Jim Himes, Joe Courtney, and Jahana Hayes all have blood on their hands.

**We will avenge the death of our martyrs, from Turtle Island to Palestine. Fuck 12. Free Palestine. Bring the war home.**",MessageMediaPhoto,False,Not Available,None,[],[],137,https://t.me/unity_of_fields/664,2069.0,6.0,No Replies
unity_of_fields,663,unity_of_fields,unity_of_fields,2024-10-07 16:08:32,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/663,2047.0,6.0,No Replies
unity_of_fields,662,unity_of_fields,unity_of_fields,2024-10-07 16:08:32,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/662,2168.0,6.0,No Replies
unity_of_fields,661,unity_of_fields,unity_of_fields,2024-10-07 16:08:31,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/661,2120.0,6.0,No Replies
unity_of_fields,660,unity_of_fields,unity_of_fields,2024-10-07 16:08:31,"Anonymous submission: **To mark one year of genocide against the Palestinian people, an autonomous group visited the homes of two University of Michigan leaders**, President Santa Ono and Chief Investment Officer Erik Lundberg. They also decorated the offices of the Jewish Federation of Detroit and the Michigan Israel Business Accelerator, organizations that are deeply entrenched in the apartheid state. From businesses to universities, we reject all financial support for the Israeli regime.",MessageMediaPhoto,False,Not Available,None,[],[],132,https://t.me/unity_of_fields/660,2037.0,6.0,No Replies
unity_of_fields,659,unity_of_fields,unity_of_fields,2024-10-07 14:10:51,"To those around us in the imperial core, we say:

**Do not speak of solidarity when you must speak of resistance**. Do not gesture towards our cause, our people with your icons and symbols. Your slogans, watermelons, and keffiyehs must not convert our livelihoods into signifiers as our bodies are evaporated by bombs. Your solidarity must not be steeped in self-satisfaction and white saviourism. **Our cause is a collective cause. We speak of your liberation too**.

If it is normal that we move freely while Gazans are besieged, that we eat while they starve, sleep while they evacuate from bombs, if it is normal that those with the most weapons and the most money get to decide who dies and who lives, then **we reject the frames of normalization and find it our duty to bring the world to a halt. Their blood is no different than yours**.

We believe in a world where when bombs drop in Gaza, the world stops at once. We want to live in a society that witnesses genocidal aggression and acts upon it, understanding: This must stop by all means necessary. We mean what we say when we speak our truth to power. Our words are anchored by the resistance in Gaza, in Lebanon, and around the world. May they penetrate your hearts and stir you into action.

Resistance against injustice is a call that connects us to our own dignity and to each other beyond any oppressive system. Resistance means fighting for each others lives. Because resistance is love, a form which cannot be overcome.

And so we continue to resist until liberation.

- [**Statement for the Anniversary of October 7th**](https://www.indymedia.nl/node/55115), anonymously sent",MessageMediaPhoto,False,Not Available,None,[],"['https://www.indymedia.nl/node/55115),']",167,https://t.me/unity_of_fields/659,2197.0,23.0,No Replies
unity_of_fields,658,unity_of_fields,unity_of_fields,2024-10-07 13:32:53,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/658,2189.0,8.0,No Replies
unity_of_fields,657,unity_of_fields,unity_of_fields,2024-10-07 13:32:53,,MessageMediaDocument,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/657,2288.0,8.0,No Replies
unity_of_fields,656,unity_of_fields,unity_of_fields,2024-10-07 13:32:53,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/656,2280.0,8.0,No Replies
unity_of_fields,655,unity_of_fields,unity_of_fields,2024-10-07 13:32:53,,MessageMediaDocument,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/655,2172.0,8.0,No Replies
unity_of_fields,654,unity_of_fields,unity_of_fields,2024-10-07 13:32:53,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/654,2146.0,8.0,No Replies
unity_of_fields,653,unity_of_fields,unity_of_fields,2024-10-07 13:32:53,,MessageMediaDocument,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/653,2170.0,8.0,No Replies
unity_of_fields,652,unity_of_fields,unity_of_fields,2024-10-07 13:32:53,"**Anonymous submission**: The movement for a free Palestine can not and will not be locked behind or shut out by campus gates. Inside campus, outside campus — Palestine is in all of us and there will be no escape for manufacturers of genocide until Palestine is free. **THIS MORNING, on the anniversary of the glorious Al-Aqsa Flood, Columbia’s top cop 🐷👮‍♀️ Rebecca Weiner was visited by her very own wake-up picket at 7:30 AM, at her residence in Brooklyn.**

Weiner is NYPD Deputy Commissioner of Counterterrorism and their liaison in “Tel Aviv.” She boasts about receiving hourly updates from the NYPD’s own office in occupied Palestinian land, underscoring the financial and ideological ties between the IOF and the Amerikan police.

She was commended by Eric Adams for spearheading the brutal arrests of three hundred pro-Palestine protestors at Columbia University, including the use of live ammunition, a BearCat tank, and flash bangs grenades on protestors inside Hind’s Hall.

In May 2023, Wiener was appointed to Columbia’s School of International and Public Affairs, cementing the ties between the NYPD, the IOF, and the moneyed universities which, behind their closely surveilled gates, launder the despicable crimes of the imperial core.

**Our demand is not “no cops on campus;” our demand is TEAR DOWN THE GATES. No more gentrification and policing in New York City to protect the garish strongholds of Amerikan empire; no more cops period; fuck your $2.90. **

Weiner proudly boasts about her family ties to the Manhattan project. Her grandfather, Stanislaw Ulam, was one of the developers of the atomic bomb - tested on stolen Navajo land and used to slaughter and maim millions of Japanese civilians over generations. 

No matter where you go, Palestine is everywhere. No cowardly Columbia University administrator, trustee, or faculty member will know peace while materially supporting the genocide and slaughter of Palestinian people.",MessageMediaDocument,False,Not Available,None,[],[],115,https://t.me/unity_of_fields/652,2151.0,8.0,No Replies
unity_of_fields,651,unity_of_fields,unity_of_fields,2024-10-07 04:36:42,,MessageMediaDocument,True,PalestineResist,None,[],[],0,https://t.me/unity_of_fields/651,1693.0,4.0,No Replies
unity_of_fields,650,unity_of_fields,unity_of_fields,2024-10-07 04:36:42,"The enemy commits massacres to make us forget that it is [an illusion of dust](https://t.me/PalestineResist/56510?single). [A spider's web](https://t.me/PalestineResist/6535?single). A paper tiger. Inevitably falling into demise.

We will never forget our great victory brought about by our resistance and its popular cradle.",MessageMediaPhoto,True,PalestineResist,None,[],"['https://t.me/PalestineResist/56510?single).', 'https://t.me/PalestineResist/6535?single).']",153,https://t.me/unity_of_fields/650,1721.0,4.0,No Replies
unity_of_fields,649,unity_of_fields,unity_of_fields,2024-10-06 23:09:00,"**Two, **T**hree, **M**any Al-Aqsa Floods!** A Unity of Fields Statement: unityoffields.org/oct7

A year ago, the Palestinian resistance forces launched the heroic Al-Aqsa Flood Operation, breaking out of the Gaza concentration camp and breaking open the gates to a new world. From hang-gliders, rocket launchers, and tunnels, Gaza has rewritten the rules of guerrilla warfare, exposed the zionist entity and the US empire as paper tigers, and reasserted the global anti-imperialist revolution. **The Al-Aqsa Flood put the questions of armed struggle and national liberation back on the table. **

Unable to defeat the resistance forces in Palestine or Lebanon, the zionist entity has aimed at destroying their popular cradle, the resistance’s mass base of support and regeneration, by massacring, torturing, and starving millions of Palestinians. **What is happening in Gaza must be understood as a genocide, but also as a war of national liberation waged by the Palestinian people and the broader Axis of Resistance against the US-NATO-zionist imperialist bloc**. This declining empire is now expanding the Gaza doctrine to Lebanon and provoking a regional war, which it will certainly lose.

A year into this intensified stage of the 75-year genocide, what does the world who promised to stand with Palestine have to show? Nothing has stopped the genocide yet, but the Axis of Resistance's armed actions have done more to deter the zionist entity than any UN resolutions, international law proceedings, or “peaceful” protest movements. One thing is clear: it is not enough for us to ""have solidarity."" It is not enough for us to ""bear witness."" It is not enough for us to hold teach-ins, vigils, and permitted parades week after week. 

When we chant, ""Resistance is justified when people are occupied,"" do not let that be an abstraction. The so-called United States is occupied land and resistance is justified here too; not only justified, but necessary and irresistible. **If victory over the US Empire and its zionist proxy is possible, it will be because struggles against them have erupted all over the world — Bring the war home!

Two, three, many Al-Aqsa Floods!**

**[1] **__Submit your actions to __**__the_unity_of_fields@proton.me__**

**[2]** __We recommend reading the memorandum published by Hamas, the vanguard of the Palestinian resistance: __[**""This is our Narrative.. why the Al-Aqsa Flood.""**](https://t.me/PalestineResist/26917)",MessageMediaPhoto,False,Not Available,None,[],['https://t.me/PalestineResist/26917)'],152,https://t.me/unity_of_fields/649,2484.0,12.0,No Replies
unity_of_fields,648,unity_of_fields,unity_of_fields,2024-10-06 20:46:02,"🔻  7 October
World solidarity with Palestine
Palestine liberates the world

[**Via PFLP News**](https://x.com/PFLPnews/status/1842996212372549838)",MessageMediaPhoto,False,Not Available,None,[],['https://x.com/PFLPnews/status/1842996212372549838)'],154,https://t.me/unity_of_fields/648,2477.0,6.0,No Replies
unity_of_fields,647,unity_of_fields,unity_of_fields,2024-10-06 20:26:00,"“**October 7 is forever**” was spray painted on the walls of Baruch College’s campus on 55 Lexington Ave NYC by activists.

Long live the heroic Al-Aqsa Flood 🌊",MessageMediaPhoto,False,Not Available,None,[],[],196,https://t.me/unity_of_fields/647,2438.0,7.0,No Replies
unity_of_fields,646,unity_of_fields,unity_of_fields,2024-10-05 22:06:44,"**The Freedom to Resist: Censorship and the Movement in the Imperial Core**, an [article](http://unityoffields.org/censorship) by Unity of Fields

**For those who resist the freedom to speak is not a privilege granted by a ruling class of slaveowners and genocidaires**. For us, there is only censorship and opprobrium from our class enemy, its state, and its settler lynch mobs. For us, the freedom to speak must be fought for, defended, and propagated in spite of the political violence imposed upon our movement - a movement for life and liberation from the death drive of imperialist world domination. In this way, **freedom of speech is better understood as the freedom to resist, a freedom that is not granted to us, but which we create in defiance of ruling class repression**. 

In the face of all this repression, at all costs we must continue to communicate, and we must do this while simultaneously increasing the reach of our ideas and **developing increasingly resilient systems and networks to avoid censorship**. This is in line with the common admonition to “keep talking about Palestine.” Our refusal to be silent about the Zionist genocide against the Palestinian people is what accounts for the longevity of the movement in the US thus far. But it is insufficient. **Going forward, not only must we talk about Palestine, we must also talk about imperialism, resistance and revolution**. In so doing, our resistance will grow stronger, but so too will the repression of the ruling class.

Read the full piece: **unityoffields.org/censorship**",MessageMediaPhoto,False,Not Available,None,[],['http://unityoffields.org/censorship)'],127,https://t.me/unity_of_fields/646,6840.0,34.0,No Replies
